emotion,text
Anger,@Infociudad24 PERO PORQUE NO PUBLICAN QUIEN LO ATROPELLO????
Anger,@joseman15749101 @Luisito_EE @ElementalCCR @PouLegion @SokingRcQ @Xerezano_cr @colton_wall @RomK7_CR Informante mas antes de insultar
Anger,@morastronauta Estoy enojado.
Anger,Huele a manteca quemada... a no ya se enojo lacerda🤣🤣🤣🐽🐷
Anger,@KeikoFujimori El pueblo esta cansado de corrupcion
Anger,Que hago despierta a ésta hora la concha de la lora. Estoy indignada
Anger,"Cuando no están a mi nivel de ternura o buena onda u optimismo, me ""molesto"" un poquito🙂😂"
Anger,"@cope_es @Congreso_Es @ehbildu No querían ofender a sus hermanos los delincuentes de eta; y ya sabemos, ellos son sus cachorros."
Anger,2242. Que sean tan creídas y llenas de mañas 🙄 cómo que si no cagaran igual que todos nosotros 
Anger,Ojalá que la rabia que tengo se quede en rabia y no se transforme en tristeza
Anger,Quw bronca loco esta vieja de mierda cocina lo que se le encanta el orto y sabe q no me gusta 
Anger,"La voluntad de provocar un estado de terror la del PP, obviamente. A ver si sale otra ETA que rentabilizar."
Anger,Esa desesperación cuando se te escapa un like y lo sacas al toque😂
Anger,"Qué horrible no poder confiar, sentir que te harán daño otra vez y no saber cómo huir sin mirar atrás!!"
Anger,Cumplir un festivo no es nada cool amigos.
Anger,"Y por los hombros le agarra /de puntitas/ para que pare de ejecutar dicha acción.   — Eso es mentira, Lotte. ¿Quién te ha dicho eso?"
Anger,Dejen cenar a gusto mbre
Anger,@terko2013 @fffnav @rfeiBJ @Gregoriodalbon @Pontifex_es @CFKArgentina Vi imágenes de que tiran la leche en campo !!eso es terrible!!!
Anger,"2. Niños. Sus berrinches me dan ganas de ahorcarlos, sus preguntas me hartan hasta lpm, todo rompen. NIÑO, HAZ UN FAVOR Y DEJA DE RESPIRAR"
Anger,"@prinnabenavides estupida, contéstame snap! , estoy preocupada por voos"
Anger,"@FLOYD_1975 @MARTINAMARIS Que peligro están emputados las Farc y su papá Maduro. @JuanManSantos, y ahora quién podrá defenderlo ?"
Anger,"No me duro ni medio día el enojo, eso es bueno y significa mucho"
Anger,@julisologaistoa Vos que vas a saber si sos una amargada que no quiere que la llame 😢
Anger,"@sopitas Ahora sabemos porque tan sonriente en las fotos, seguramente decía pobres pendejos los que creen esto"
Anger,Thian no me suelta y quiero ir a fumar un cigarro 
Anger,Horrible es todo lo que te aferras y lo difícil que es soltar
Anger,estoy re indignada porque mmfd no esta en netflix y el cuarto capitulo tiene una calidad de mierda y encima ES EL MEJOR quiero llorar
Anger,@nirvanaxdictx Porque aya arriba Se estan mandando terrible concierto!!!! 😢😢
Anger,Que hijo de remil puta el que anda dándole rt a payasos y cosas de terror 
Anger,Yo sé que no me ha dado sueño porque estoy indignado.
Anger,Decime porque son tan soretes los de la Cátedra que ponen el parcial un 22 de septiembre! 😠😠 SORETESSSSSSSSSSSS
Anger,"Me imagino a Cande enojada y me acuerdo cuando le pintaban los celos! 14, 15 años 😂😂😂"
Anger,@sweetpear_18 rayos y te hacen ver bien... #irónico
Anger,[De hecho ayer lo pensé y se cogería un enfado tremendo]
Anger,"@ghiskon no, no ofendido no jaja pero no saludarme....😂😂"
Anger,"@mjriverar_ @ElSantinoBoy Majo, me destruíste con este gif..no sabes cuánto odio a este payaso 😭"
Anger,@de_sofiiaa Puto* Hubiese peleado con luna x maxi 😂😂😂
Anger,@CarlosLoret Dios que horror capaz que cuando este el aeropuerto haya una catástrofe más grande y sean más victimas que las de hoy
Anger,Mañana empiezo otras materias pero me va seguir dando clases la única maestra que me caga 
Anger,Estoy cansada de que me prometan cosas y después no lo cumplan
Anger,"Ni hablemos de las manipulaciones. Hasta el día de hoy sigue pretendiendo que yo sea su títere, y si no lo logra se enoja y hace berrinches."
Anger,"@pcayuqueo He visto demonios vistiendo santos, pero estos tipos por lejos los más cínicos 😒😒"
Anger,"@mgallegos_ Que Grave eres, estoy tan contenta que no pienso responder si no sabes el contexto de las cosas no opines. ."
Anger,"Cuarenta años estuve Disgustado con la nación, Y dije: Pueblo es que divaga de corazón, Y no han conocido mis caminos."
Anger,me siento super miserable ahorita porque soy una seria amargada de mierda pero tengo comida :)
Anger,Hombres cuya única preocupación pasa por si sus nalgas estan erguidas
Anger,@BursiFrancisco sos amargo jugando
Anger,El mayor criminal del país diciéndole “delincuente” a nuestro vicepresidente constitucional!!!! #irónico #quemássepuedeesperardeesasbasura
Anger,Mi prima de 4 años se ha enfadado conmigo porque le he explicado de el azul no es solo de chico ni el rosa de chica. QUE LES ENSEÑAN!??!?!?!
Fear,@AwadaNai la mala suerte del gato fichame la cara de help me pls
Fear,"En Venezuela, el tráfico aéreo esta tan peligroso como el terrestre? Ya cayó otra avioneta."
Fear,me voy a morir sin saber por qué @. y @.. y @... me dieron block y los espantaré cada noche hasta que se arrepientan
Fear,Mi sobrina sigue en cama. No ha comido en varias horas. Parece que la energía del cuerpo se le ha ido. La luz le molesta un poco. #tristeza
Fear,"@SoyPabloMiguel Expedito, porque es de las causas urgentes. Ideal para gente ansiosa, como sho."
Fear,"Al cura le da miedo ponerlo yo creo, ya esta muy grande la maria elsa pa un cura #PerdonaNuestrosPecados"
Fear,"|| Acabo de leer el twett de user de Brooke y mi mama al mismo tiempo dijo ""anda mal el internet"" #miedo. Ahre les contaba su vida."
Fear,"Estaba viendo una peli de terror y así de la nada, a mitad de la peli  comienzan a coger dos minas ahre de que me perdí dije"
Fear,@cova_21 Joer pones cara de Kondogbia en su presentación... #susto
Fear,Adivinen quien tiene médico el lunes que viene y tiene miedo porque la van a pesar 😣
Fear,Unas pelis de terror👌😝 @lolo_ok02 
Fear,"Evadirse del Problema Interior Provocado por la Personalidad no Es más que Avocarse hasta el Dolor, el Estrés,el Agobio o el Malestar."
Fear,Ayer me baje dos juegos de terror y me da cosa jugarlos🙄
Fear,Kimberly me tiene más nerviosa
Fear,"@Anxi_us Te llevaría, pero está a punto de llover y me da miedo el ambiente eléctrico y me dan paja los mosquitos"
Fear,"Les juro que si alguien me viera en mi fase de fangirl loca y obsesionada nivel Dios, se asustaría y probablemente no me vuelva a hablar 🙃"
Fear,Si hay algo q me da miedo es equivocarme de grupo y mandarme el moco del año o de la vida 
Fear,"Lo peor es que como solo te atienden por mail, no se hacen cargo!, la atención al cliente post venta es de #terror @DespegarAr"
Fear,Ya no sé si es que quedé nerviosa o es que tiembla a cada nada en estos últimos 20 minutos 😟
Fear,Ya me entró ansiedad y ganas de llorar porque me acaba de caer la cuenta de el poco espacio y falta de privacidad que tendré...
Fear,Cuando te quedas en una casa que te causa terror pero aún asi te encanta.
Fear,"Ansiosa y estresada estoy y no tengo tiempo para nada... pero bueno, esta ha sido mi pequeña reflexión de hoy😊 (tmb es xq me estoy leyendo +"
Fear,De ti quiero mas bellaquera menos timidez
Fear,Estoy re nervioso con este tema
Fear,fandom de st sufre miedo al votar por su idolo My #TeenChoice vote for #ChoiceBreakoutTvStar is Finn Wolfhard @FinnSkata #StrAngerThings
Fear,Ya arranco el vientito ... que dia nos espera ... #miedo ! 🙈🙉
Fear,Que horror jamás sentirte suficiente
Fear,"Entramos con mi sobrina a mi cuarto, prendí la luz y ella dijo HOLAAAAA! a quién mierda saludó? "
Fear,"Oye @PcSegob hay momentos, de la nada, que mi corazoncito late rápid, no puedo respirar y siento que todo vibra 😭 Qué se hace? #mexico"
Fear,Terminé la segunda temporada de @MerliTV3 . Ansiosa espero la tercera ♡♡ @davidsolans96 @AlbertBaro3
Fear,@YoSoyAlii @Cristian20166 @cachoo01 @DjMaRiiO_90 @MIAREsproject Es que no me gusta faltar pero es que me pone muy nervioso:(
Fear,Horrorizado !! Qué pasó con las tetas de Luisana Lopilato ?? Era lo mejor que tenía. Desaparecieron...
Fear,Tengo miedo de después de haber tomado 6 birras y casi quebrar en una noche le agarre asco como me pasó con el tequila Sol Azteca 😢
Fear,@_wocker Loco y peligroso!
Fear,Más ansiosa que nunca tramitame 43 litros de lejia
Fear,Estoy muy ansiosa con este viajeee 😊😊
Fear,@strAnger_foryou mañana es mi día de prueba pero estoy muy muy muy nerviosa
Fear,Estar durmiendo y que te despierten las voces de un atraco.... #susto 😩
Fear,Hay un caballo perdido y asustado por casa porque se escucha como va y viene y relincha todo tiempo💔
Fear,Me quede dormida estudiando y me desperté a las 3:20 AM.  Adivinen quien tiene la perra al lado? Un miedo 
Fear,"Yo sé que necesito hablar con un psicólogo (pienso demasiado en que no quiero vivir mas), pero no quiero ir, me da mucho miedo :("
Fear,"Que horror, llegue a donde NO QUERIA! Ya valí."
Fear,@DalasReview Sinceramente mi preocupación va más Argos y en todo lo que esto le va afectar :(
Fear,@Natalistica que miedo jajaja
Fear,Por 10 minutos pensé que mi perro se perdió o cayó por el balcón... Fueron los peores minutos de mi vida.
Fear,"Ansiedad y frustración, gracias por ser mis fieles compañeras."
Fear,Que rabia sentirme preocupada y no poder evadirlo😬😡
Fear,"Horrible lo que me pasó recién, no voy a poder dormir tranquila"
Fear,"Me pongo nerviosa que hace media hora se escuche a la policía, o bomberos, o ambulancia. Agarrame Martaa"
Fear,Ayyy que horror casi entro a wpsss
Fear,@CarolinaWebb Es más difícil quitar la ansiedad que los piojos
Fear,Nunca jueguen con mi ansiedad
Fear,Me dicen y mas nerviosa me pongo
Fear,Temor a estar solos.
Fear,@Katherinrinrin No parce no es para menos en serio quede muy preocupada por ti JAJAJAJAJAJA.
Fear,"Cada vez que digo pongo el pc y me pongo a estudiar, truena. #tormenta "
Fear,Aveces siento que me quieren agarrar ataques de pánico
Fear,@antenaxxx2 De los creadores de Bendecida y Afortunada llega blindada por mi novio feo pero narco. #Susto
Fear,Siento que en cualquier momento voy a valer 
Fear,"Iba con algo de temor por mis haters, pero Dios no abandona, hermoso día!"
Fear,@robertomendez Consulta q tiene muy nerviosa a la gobernación
Fear,No tengo wifi y quiero ver la peli de death note por netflix pero tengo miedo de quedarme sin credito 
Fear,Es peligroso acostumbrarse a alguien
Fear,al final vamos a terminar viviendo cada uno es su burbuja...con el temor de encontrarte con alguien que es distinto a ti...
Fear,#todasqueremosajohn por favor salvamos! #Annabelle #terror #monafea #miedito @ktta_f9
Fear,Soy demasiado ansiosa🤦‍♀️
Fear,@bianca43721 Dos tweets seguidos. Vos debes tener ansiedad por el viaje me parece...
Fear,Ese tema de que Leo Castro está ansioso y por eso no marca ni por error ya no se lo traga ni tu Abuela; El nivel es PERVERSO!!
Fear,Odio ser tan ansioso
Fear,Quiero dejar de ser tímido
Fear,"@LaPelotaNSM_KO Madre mia, pensar que esto puede ser asi toda la temporada... #miedo"
Fear,MI FUTURO DE TUITERA SE ESTÁ VIENDO AMENAZADO CALL 911
Fear,En mi casa siempre se caen cosas y 
Fear,Y esto de la recuperación a casi una semana... Imposible !! #Dolor #desolación #angustia  #tristeza  #perdida #muerte #impotencia
Fear,estoy mirando una peli de terror con las amiguitas de mi hermana y se estan asustando con una peli mas boliviana q yo
Fear,Pa es una pesadilla
Fear,@_AryaStark_ ¡Este es peor! #Miedo
Fear,este juego lo había jugado cuando era nene Y ME CAGABA DEL SUSTO
Fear,Me trague el alambre de los brackets con una súper Mac 
Fear,"Dlvv, no puedo dormir y en 12:30 hrs tengo un examen "
Fear,No supero mas lo del sábado en él auto de Fer cuando nos agarro la policía 
Fear,@AdamLGNevill @minotaurolibros •Género: #misterio #terror   •Saga: No.  •Traducido por: Manuel Mata.
Fear,"+ detrás suyo era algo horrible o desagradable, pero no iba a verlo. Cerró sus ojos con fuerza mantenido su posición mientras sus brazos +"
Fear,"@fernanbecerril cuando voy yo solo no, cuando voy con los crios tengo mas cuidado. sobre todo desde que le atropello una bici a la cria"
Fear,amelia entró en pánico
Fear,"Vaina pa'ridícula y patética, publicidad d locas jalabolas llorando porq se les quemo la casa, sólo se salvó cuadro dl HDP difunto. #Susto 😝"
Fear,Anotación mental a compartir: Tu hija de 3 años SI puede escaparse con tu vehículo si dejas las llaves puestas 
Fear,Increible como la gente se ha desbordado en ayudar para la recolecta que cite en el tweet pasado Wooooh asustada! #Sarcasmo
Fear,EN alguna parte del mundo acabo de temblar bien fuerte ....
Fear,Soñé cosas super raras 
Fear,@IgnacioIriarte @pantxus Todaesa gente es dl terror.Yo escuchaba a la vocera y quede espantada. Hittler no seria peor que ella.
Fear,La silla de Annabelle se mueve sola o la está moviendo? @chekozaun @disparamargot @Horacitu @ximenadelam @szurita @faustoponce  #miedo 😖
Fear,@djscaracas @joseolivaresm @cesaralonsoUNT @stalin_gonzalez @unidadvenezuela q susto eres un lame perros solo eso .
Fear,es una persona PELIGROSA y con mucho poder encima
Fear,Ahora sí se escucha tormenta 😓 
Fear,"He notado que cuando tengo depresión no puedo dejar de comer, me agarra ansiedad"
Fear,"Ella se ve fria, pero no lo es, en realidad es muy dulce y tierna, solo tiene miedo a que la lastimen"
Fear,Soy tan fobica a las arañas que ni bien veo una o me las nombran las empiezo a sentir por todo el cuerpo 
Fear,"Cada vez que twittea veo la foto de winnie pooh que tiene de perfil y parece tremendo violador, "
Fear,"Tal vez Abraham tiene razón y debo hacerlo, pero soy muy cobarde esa es la verdad."
Fear,"Le dije a Joel que me avise cuando llegue a su casa, hace como dos horas se fue y todavía no le llegan los mensajes.. Preocupación modo on"
Fear,"@JohannVera1 Opino que es bueno opinar hm JAHSKAAHHAJ okno :"") estoy bien pinche nerviosa y no se porque"
Fear,"Ojalá Dios, ponga su mano para tener calma de la sed de venganza que puede continuar."
Fear,"Me tengo que hacer análisis, ya estoy sintiendo el llanto "
Fear,Es la primera vez que me pongo de nerviosa así jajj
Fear,LO AME ❤️❤️  Pero fue estilizado y capaz los matan 😱😱 
Fear,"@Esahoraonunca05 Que horror, lambusio"
Fear,¡Gran susto en la casa de #MOParaguay!😱 ¿Ña Susy sonámbula? ¿Actividad paranormal? Se convirtió en Lobo😐😐https://t.co/5mpN73aILF @MOParaguay
Fear,Estoy re a full con todo de Ámbar. Y super nerviosa !!!!!! 😣😣
Fear,Imaginense un mundo sin pastillas anticonceptivas numa que PESADILLA
Fear,"Tengo tanto miedo a perderte, que prefiero morirme ahora para no perderte nunca. "
Fear,Estoy tan desesperado que le escribiría a alguna fea de Facebook
Fear,@laufer4 @balfederico Muero x saber q pasó hoy en la sentencia.  Muero x saber q pasará mañana en LAM #miedo
Fear,Subió un chico lindo al bondi y no pare de mirarlo hasta que se acercó más y baje la mirada. Así de cagona soy. Me defraude a mi misma
Fear,Jajajaja soy un paranoico de mierda 😅
Fear,Estoy muy preocupado 😢 Solo espero que se recupere pronto
Fear,"!Miedo!,tuve miedo de encontrarla - "
Fear,@MeyerAna Porqué esa cara de susto no pasa nada
Fear,#Terror  Por un simple bostezo se tragó una araña que anidó tras su epiglotis y desde allí gobernó el resto de su vida. Murió en tres días.
