,emotion,text,Clean_Text
874,Anger,Y por la furia de tus ojos entiendo el llamarme miedo,por la furia de tus ojos entiendo el llamarme miedo
875,Anger,¿Por qué no calculan clases en mi escuela? No hice la exposición ,¿Por qué calculan clases en mi escuela? hice la exposición
876,Anger,"Última hora.Por los insultos a Piqué en el entrenamiento de España en Las Rozas,antiviolencia cierra el Pizjuán. #ironía #telita","Última hora.Por los insultos Piqué en el entrenamiento de España en Las Rozas,antiviolencia cierra el Pizjuán. #ironía #telita"
877,Anger,"@hills_fuck Tu argumento es invalido, ya vete a estudiar ","Tu argumento es invalido, ya vete estudiar"
878,Anger,Cualquier madre o padre sabe que lo mejor para que un hijo haga lo que quieres es decirles justamente lo contrario... #ironía,Cualquier madre padre sabe que lo mejor para que un hijo haga lo que quieres es decirles justamente lo contrario... #ironía
879,Anger,"Cuando me dicen: “Te voy a decir algo pero no quiero que te enojes”, ya estoy enojado en un 99%.","Cuando dicen: “Te voy decir algo pero quiero que te enojes”, ya estoy enojado en un 99%."
880,Anger,@rialjorge  cuando VOS y todos los q te acompañan convivan con una criatura con tdah recién ahí voy a aceptar que abran la boca dan #pena,cuando VOS todos los q te acompañan convivan con una criatura con tdah recién ahí voy aceptar que abran la boca dan #pena
881,Anger,"No entiendo porqué tengo que madrugar un festivo, no entieeendo.","entiendo porqué tengo que madrugar un festivo, entieeendo."
882,Anger,@danuhfX Este tweet ha ofendido a los latinoamericanos,Este tweet ha ofendido los latinoamericanos
883,Anger,"@DonajiAbarca cuando escuchas reguetón del pegajoso se queda en ti, como un chicle en el cabello, te lo quieres quitar, pero no se puede ","cuando escuchas reguetón del pegajoso se queda en ti, como un chicle en el cabello, te lo quieres quitar, pero se puede"
884,Anger,"Sin ofender pero, representas todo lo que desprecio en el mundo.","Sin ofender pero, representas todo lo que desprecio en el mundo."
885,Anger,"Jajajajaja pobre pendeja que se maneje,pedazo de resentida","Jajajajaja pobre pendeja que se maneje,pedazo de resentida"
886,Anger,Lo único que me esta saliendo bien este año es engordar ,Lo único que esta saliendo bien este año es engordar
887,Anger,"@trinitro Con no insultar ni descalificar ya nos podríamos conformar, pero por desgracia hay gente q no es capaz ni de eso","Con insultar ni descalificar ya nos podríamos conformar, pero por desgracia hay gente q es capaz ni de eso"
888,Anger,"@dannabmontoya Jajajaja pues es que me enojo lo que me dijiste, sólo me hablas por el(:","Jajajaja pues es que enojo lo que dijiste, sólo hablas por el(:"
889,Anger,"@Jos3M4rtin3z @maruarias123 no brother, bien criada, sino tendrás un asesino, los que son así lamentablemente hay que dormirlos","brother, bien criada, sino tendrás un asesino, los que son así lamentablemente hay que dormirlos"
890,Anger,voy a tratar de no ser tan renegada claramente mucho no me duró 😤,voy tratar de ser tan renegada claramente mucho duró 😤
891,Anger,Ya se enojo el anon :( jajaja,Ya se enojo el anon :( jajaja
892,Anger,Que peligroso depender de alguien que no depende de ti,Que peligroso depender de alguien que depende de ti
893,Anger,"Una clienta se estaba quejando del clima que sigue haciendo frio en primavera, pero ojo se enojo xq no le daba una bolsa con manija #Irónico","Una clienta se estaba quejando del clima que sigue haciendo frio en primavera, pero ojo se enojo xq le daba una bolsa con manija #Irónico"
894,Anger,Por más molesta que este con cuando veo la notificación de que el me escribió  se me pasa el enojo 😩😩😩😍,Por más molesta que este con cuando veo la notificación de que el escribió se pasa el enojo 😩😩😩😍
895,Anger,"@AjSantBoi modifica urbanismo en montaña S.Ramón para preservar zonas verdes, construyendo pisos. Insulto a la inteligencia. @Carcelen3","modifica urbanismo en montaña S.Ramón para preservar zonas verdes, construyendo pisos. Insulto la inteligencia."
896,Anger,@SrtaWhitman Esto se puede considerar provocación en grado de morrotentativa.,Esto se puede considerar provocación en grado de morrotentativa.
897,Anger,Hace una hora esta x venir a buscarme ,Hace una hora esta x venir buscarme
898,Anger,@chelinsarc Lamentablemente estos cadáveres dirigen nuestro país,Lamentablemente estos cadáveres dirigen nuestro país
899,Anger,@iivansalazar Todos los dias te pisan los pies ,Todos los dias te pisan los pies
900,Anger,Ya estos hps me tienen harto la verdad.😠,Ya estos hps tienen harto la verdad.😠
901,Anger,"Me reclamó nada. A veces yo extremaba mis ausencias, mis retrasos, mi mal humor, para provocar una aclaración. #ccdBot","reclamó nada. veces yo extremaba mis ausencias, mis retrasos, mi mal humor, para provocar una aclaración. #ccdBot"
902,Anger,maldita pesadilla de mierda,maldita pesadilla de mierda
903,Anger,Pero nose si el se enojo o yo,Pero nose si el se enojo yo
904,Anger,"@futpicante La expresión es divertida, soez claro pero nunca homofóbica. Considero una agresión a nuestra cultura el prohibirnos expresarnos","La expresión es divertida, soez claro pero nunca homofóbica. Considero una agresión nuestra cultura el prohibirnos expresarnos"
905,Anger,Estoy muy enfadada con el mundo y con la manera en que despreciáis la relaciones humanas.,Estoy muy enfadada con el mundo con la manera en que despreciáis la relaciones humanas.
906,Anger,"@Muzskatolista Eso de ""sin ofender"" sobra en Twitter","Eso de ""sin ofender"" sobra en Twitter"
907,Anger,Desesperación nivel: media hora con hipo. ¡Para YA!,Desesperación nivel: media hora con hipo. ¡Para YA!
908,Anger,"@_InakiLopez_ La proxima dira que los andaluces somos del Grapo minimo, de est gente que te espera que no paran de ofender... ¿?","La proxima dira que los andaluces somos del Grapo minimo, de est gente que te espera que paran de ofender... ¿?"
909,Anger,"Digo yo no, no se puede sacarse sangre tipo 9:30? NO A LAS 8:30 😤😤","Digo yo no, se puede sacarse sangre tipo 9:30? LAS 8:30 😤😤"
910,Anger,osea da las putas gracias que no has estado deprimido hundido en la mierda en vez de llamar a alguien cobarde,osea da las putas gracias que estado deprimido hundido en la mierda en vez de llamar alguien cobarde
911,Anger,"Trago amargo, yo cada vez que veo videos de ese partido siento un vacío en el estomago feísimo","Trago amargo, yo cada vez que veo videos de ese partido siento un vacío en el estomago feísimo"
912,Anger,Amo que @Apple haya hecho una actualización para poner lento mi iphone. Lo amo de verdad. #Sarcasmo 😑,Amo que haya hecho una actualización para poner lento mi iphone. Lo amo de verdad. #Sarcasmo 😑
913,Anger,[27/8 23:04] wawitaaa: Vez q no t da boluda [27/8 23:04] wawitaaa: Mañana voy a hablar seriamente con vos  ,[27/8 23:04] wawitaaa: Vez q da boluda [27/8 23:04] wawitaaa: Mañana voy hablar seriamente con vos
914,Anger,"que asco la gente que esta tweeteando canciones de linkin park para sacar un par de rts, me parece desagradable.","que asco la gente que esta tweeteando canciones de linkin park para sacar un par de rts, parece desagradable."
915,Anger,@sanitas_atiende estoy muy Disgustada por la gestión en mi póliza y me van pasando de un lado a otro. Decepcion Es la palabra,estoy muy Disgustada por la gestión en mi póliza van pasando de un lado otro. Decepcion Es la palabra
916,Anger,via @glendyvasquez: @carloshenrypari  Amargado ... Solo era una pregunta y yaaa ... Deje la amargura,Amargado ... Solo era una pregunta yaaa ... Deje la amargura
917,Anger,Chongo usa mi cuenta de Netflix y sólo ve cosas de narcotráfico ,Chongo usa mi cuenta de Netflix sólo cosas de narcotráfico
918,Anger,Odio matemáticas pero él es una bonita vista ,Odio matemáticas pero él es una bonita vista
919,Anger,"@kuroneko_baka98 a mí me has ofendido, de no ser así hubiese sudado de tu cara","mí ofendido, de ser así hubiese sudado de tu cara"
920,Anger,"@ZettaOfficial El ""lobo"" de los tres cerditos. Sigo indignado.","El ""lobo"" de los tres cerditos. Sigo indignado."
921,Anger,#IrreversibleMaldad El amariconao se queja por el hijo de su polola. El pack se recibe completo. ,#IrreversibleMaldad El amariconao se queja por el hijo de su polola. El pack se recibe completo.
922,Anger,"mejor hubiera nacido en barrio peligroso donde todos son adictos a los gyms con pesas de cemento, ya no quiero panza.","mejor hubiera nacido en barrio peligroso donde todos son adictos los gyms con pesas de cemento, ya quiero panza."
923,Anger,"@xvzla2009 @noelleal No le quitemos sus méritos, no seamos mezquinos!! 😆","le quitemos sus méritos, seamos mezquinos!! 😆"
924,Anger,Eso para vos no es un insulto?,Eso para vos es un insulto?
925,Anger,Si alguien me habla no me enojo,Si alguien habla enojo
926,Anger,Es legítimo responder a una provocación con agresión física como señal de imponer respeto.,Es legítimo responder una provocación con agresión física como señal de imponer respeto.
927,Anger,"@6b47e7642cda4fb @chuchicharra Es una resentida, pues que el PP le robe a ella, no te jode , y que no le importa,!!!!","Es una resentida, pues que el PP le robe ella, te jode , que le importa,!!!!"
928,Anger,@osoriojdanielp no joda eso sí da rabia hp,joda eso sí da rabia hp
929,Anger,el caso de silvya likens es tan horrible lpm,el caso de silvya likens es tan horrible lpm
930,Anger,Se fue enojado conmigo,Se fue enojado conmigo
931,Anger,*Frunce el ceño molesta* me marcharé cuando me tomé el café,*Frunce el ceño molesta* marcharé cuando tomé el café
932,Anger,Se enojo por que le hacerte el nombre😂😂,Se enojo por que le hacerte el nombre😂😂
933,Anger,Que ponga la foto que quiera con quien quiera. Ya no me importa ,Que ponga la foto que quiera con quien quiera. Ya importa
934,Anger,"@NTN24ve eso es lo unico que sabe hacer este señor , amenazar y amenazar","eso es lo unico que sabe hacer este señor , amenazar amenazar"
935,Anger,@LuchoCassinotti yo no pq me dijiste resentida y sabes q no lo soy,yo pq dijiste resentida sabes q lo soy
936,Anger,"Que amargado sooooos, DIOS !!","Que amargado sooooos, DIOS !!"
937,Anger,Pues si sos puta ya pue pero no te enojes por que te digan lo que sos ,Pues si sos puta ya pue pero te enojes por que te digan lo que sos
938,Anger,ESTOY FELIZ Y ENOJADO,ESTOY FELIZ ENOJADO
939,Anger,Cayó el trueno y me sonó el timbre que nunca funcionó xq no hay botón afuera desde q me mudé! ,Cayó el trueno sonó el timbre que nunca funcionó xq hay botón afuera desde q mudé!
940,Anger,Ubos pera ni ira 😭😭,Ubos pera ni ira 😭😭
941,Anger,NO más entrevistas a las 9 de la mañana please ,más entrevistas las 9 de la mañana
942,Anger,Mi madre me ha desertado enfadada porque anoche se me olvido recoger la cocina. El otro dia se olvido de mi y yo no la desperte a las 9,Mi madre ha desertado enfadada porque anoche se olvido recoger la cocina. El otro dia se olvido de mi yo la desperte las 9
943,Anger,@AnalimiaSuicide @gorda_facil Y enojo,enojo
944,Anger,OJO QUE SE VIENE LA VENGANZA ,OJO QUE SE VIENE LA VENGANZA
945,Anger,@LesleyNieto y mucho pinchi chamaca ,mucho pinchi chamaca
946,Anger,@LauraBarriosHer Y más encima me insulta!! Ufff...ahora ya se me pasó el susto y me dio toda la rabia 😠,más encima insulta!! Ufff...ahora ya se pasó el susto dio toda la rabia 😠
947,Anger,"Indignación e impotencia al ver como nos ningunean, nos faltan al respeto y pisotean el escudo de nuestro club.","Indignación e impotencia al ver como nos ningunean, nos faltan al respeto pisotean el escudo de nuestro club."
948,Anger,"Cada dos días me encuentro #trolls, en mi caso unionistas demofóbicos, y tienen la mentira y el insulto como único argumento #DontFeedTroll","Cada dos días encuentro #trolls, en mi caso unionistas demofóbicos, tienen la mentira el insulto como único argumento #DontFeedTroll"
949,Anger,"@xsangrelatina Y las respuestas de la mina fueron súper agresivas, según ella porque es de color colo y lo hizo a propósito ","las respuestas de la mina fueron súper agresivas, según ella porque es de color colo lo hizo propósito"
950,Anger,"Y qué es lo que tu amigo más te dice? Otros: te quiero, te extraño, vamos a comer. A mí: Qué sufrida eres csmr.   Te odio. 😢","qué es lo que tu amigo más te dice? Otros: te quiero, te extraño, vamos comer. mí: Qué sufrida eres csmr. Te odio. 😢"
951,Anger,"Detesto que me consuelen ""por pesar""","Detesto que consuelen ""por pesar"""
952,Anger,"HARTA DE LEER PELOTUDESES COMO ""feliz día a los falsos"" etc etc, PARA DOLIDO, A NADIE LE INTERESA.","HARTA DE LEER PELOTUDESES COMO ""feliz día los falsos"" etc etc, PARA DOLIDO, NADIE LE INTERESA."
953,Anger,qué ganas de hacer berrinche juju.,qué ganas de hacer berrinche juju.
954,Anger,Gracias buses x ser tan puntuales #ironia #mecagoento #siempretarde  🙃🙃🙃,Gracias buses x ser tan puntuales #ironia #mecagoento #siempretarde 🙃🙃🙃
955,Anger,"@laresolana @elcapiperez no me hagas esto, ya me quería dormir y ahora tendré que ver la resolana ","hagas esto, ya quería dormir ahora tendré que ver la resolana"
956,Anger,"@RASAMA_ Sinceramente, creo que Bahía y Vitolo se lo hubieran comunicado al Atlético y a la prensa igual, para provocar esta situación.","Sinceramente, creo que Bahía Vitolo se lo hubieran comunicado al Atlético la prensa igual, para provocar esta situación."
957,Anger,@yeyoadbm @MConsuelofg @Pamelafy @Interpanic Oye que terrible esta gente.,Oye que terrible esta gente.
958,Anger,Por que carajos estoy viendo una pelicula de terror solo ,Por que carajos estoy viendo una pelicula de terror solo
959,Anger,"Qué odio y desesperación estar tan lejos de Tito en este momento! Unas ganas de abrazarlo fuerte, mi sol😳.","Qué odio desesperación estar tan lejos de Tito en este momento! Unas ganas de abrazarlo fuerte, mi sol😳."
960,Anger,No hay alguna opción de Twitter para bloquear los tweets de minita resentida?,hay alguna opción de Twitter para bloquear los tweets de minita resentida?
961,Anger,"MUY LAMENTABLE EL RELATIVISMO MORAL DE NUESTRA SOCIEDAD RESPECTO A LA VIDA. HOY SON LOS NONATOS, MAÑANA LOS ANCIANOS ...MAL, MUY MALA SEÑAL!","MUY LAMENTABLE EL RELATIVISMO MORAL DE NUESTRA SOCIEDAD RESPECTO LA VIDA. HOY SON LOS NONATOS, MAÑANA LOS ANCIANOS ...MAL, MUY MALA SEÑAL!"
962,Anger,Pero y esa furia? No te ajites te puede dar algo !🤔😂😂,Pero esa furia? te ajites te puede dar algo !🤔😂😂
963,Anger,"@DalasReview Uno puede tener su opinión sobre el tema, pero amenazar de muerte a alguien ya me parece demasiado","Uno puede tener su opinión sobre el tema, pero amenazar de muerte alguien ya parece demasiado"
964,Anger,@santi_falcone Los machitos agresivos del boxeo se piensan q no se puede opinar. #LibertadDeExprecion ,Los machitos agresivos del boxeo se piensan q se puede opinar. #LibertadDeExprecion
965,Anger,@frostscientist Mire no me venga a amenazar >:'v,Mire venga amenazar >:'v
966,Anger,"Si antes no me daba sueño, ahora menos... que estrés. ","Si antes daba sueño, ahora menos... que estrés."
967,Anger,woa extrañar hablar con mi persona fav y no twittear gracias a que esta tonta perdió su adaptador >:v,woa extrañar hablar con mi persona fav twittear gracias que esta tonta perdió su adaptador >:v
